C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,MES,AÑO,CL_0,CL_5,CL_10,CL_20,CL_30,CL_40,CL_50,CL_75,CL_100
10,L02N4,1,CRUCERO 11,2013/01/24,ENERO,2012,1,1,2.49,0.38,1,,,,
10,L03,1,CRUCERO 11,2013/01/24,ENERO,2012,1,1,0.99,7.41,1,,,,
10,L04N3,1,CRUCERO 11,2013/01/24,ENERO,2012,1,1,0.23,0.18,1,,,,
10,L06N1,1,CRUCERO 11,2013/01/24,ENERO,2012,1,1,1.85,11.03,1,,,,
10,L02,1,CRUCERO 11,2013/01/25,ENERO,2012,1,1,6.63,0.18,1,,,,
10,L02N1,1,CRUCERO 11,2013/01/25,ENERO,2012,1,1,6.9,0.63,1,,,,
10,L02N3,1,CRUCERO 11,2013/01/25,ENERO,2012,1,1,6.06,1.18,,,,,
10,L03N1,1,CRUCERO 11,2013/01/25,ENERO,2012,1,1,7.46,0.89,1,,,,
10,L05,1,CRUCERO 11,2013/01/26,ENERO,2012,1,1,1.48,,,,,,
10,LO6,1,CRUCERO 11,2013/01/26,ENERO,2012,1,1,0.77,1.25,1,,,,
10,L03N2,1,CRUCERO 11,2013/01/27,ENERO,2012,1,1,1.42,3.59,1,,,,
11,A05N1,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,0.53,0.88,1,,,,
11,A17,1,CRUCERO 12,2013/02/01,FEBRERO,2013,1,1,2.48,1.12,1,,,,
10,L01,1,CRUCERO 12,2013/02/06,FEBRERO,2013,1,1,1.16,2.91,1,,,,
10,L02,1,CRUCERO 12,2013/02/07,FEBRERO,2013,1,1,2.48,1.9,1,,,,
10,L02N1,1,CRUCERO 12,2013/02/07,FEBRERO,2013,1,1,2.09,2.23,1,,,,
10,L02N2,1,CRUCERO 12,2013/02/07,FEBRERO,2013,1,1,2.48,0.93,1,1,1,,
10,L02N3,1,CRUCERO 12,2013/02/07,FEBRERO,2013,1,1,2.48,1.01,1,,,,
10,L04,1,CRUCERO 12,2013/02/05,FEBRERO,2013,1,1,4.51,1.39,,,,,
10,L06N1,1,CRUCERO 12,2013/02/06,FEBRERO,2013,1,1,1,4.07,1,,,,
10,L11,1,CRUCERO 12,2013/02/03,FEBRERO,2013,1,1,0.59,0.3,1,,,,
10,L13,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,0.56,0.48,1,,,,
10,L16,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,3.69,1.98,1,,,,
10,L17N2,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,0.72,3.23,1,,,,
10,L19N3,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,9.88,14.01,1,,,,
10,L22,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,10.08,10.21,1,,,,
10,L23,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,4.5,3.61,1,,,,
11,A01,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,2.77,1.35,1,,,,
11,A02,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,1.95,0.97,1,,,,
11,A03,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,2.5,1.66,1,,,,
11,A03N1,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,2.21,1.65,1,1,,,
11,A04,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,1.57,0.99,1,,,,
11,A04N1,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,4.42,1.79,1,1,1,,
11,A05,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,0.89,1.37,1,,,,
11,A05N1,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,1.37,2.16,1,1,,,
11,A10,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,1.23,0.34,1,,,,
11,A11,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,0.19,0.15,1,,,,
11,A11N1,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,0.72,0.53,1,1,,,
11,A14,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,4.38,0.84,1,,,,
11,A18N1,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,1.15,1.02,1,,,,
11,A18N4,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,2.48,9.42,1,1,1,,
11,A33,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,0.19,0.19,1,,,,
11,A34,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,1.16,0.4,1,,,,
10,L02N4,1,CRUCERO 12,2013/02/07,FEBRERO,2013,1,1,2.49,0.79,1,,,,
10,L03,1,CRUCERO 12,2013/02/06,FEBRERO,2013,1,1,2.1,3.45,1,,,,
10,L03N1,1,CRUCERO 12,2013/02/07,FEBRERO,2013,1,1,2.48,1.12,,,,,
10,L03N2,1,CRUCERO 12,2013/02/06,FEBRERO,2013,1,1,1.11,1.68,1,,,,
10,L04N2,1,CRUCERO 12,2013/02/05,FEBRERO,2013,1,1,1.44,3,,,,,
10,L04N3,1,CRUCERO 12,2013/02/05,FEBRERO,2013,1,1,3.79,1.49,1,,,,
10,L05,1,CRUCERO 12,2013/02/08,FEBRERO,2013,1,1,4.19,,,,,,
10,L07,1,CRUCERO 12,2013/02/03,FEBRERO,2013,1,1,4.19,0.42,1,,,,
10,L08,1,CRUCERO 12,2013/02/03,FEBRERO,2013,1,1,5.38,0.44,1,,,,
10,L09,1,CRUCERO 12,2013/02/03,FEBRERO,2013,1,1,5.62,1.84,1,,,,
10,L09N1,1,CRUCERO 12,2013/02/03,FEBRERO,2013,1,1,0.94,1.12,1,,,,
10,L10,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,1.46,1.13,1,,,,
10,L10N2,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,0.46,0.41,1,,,,
10,L10N3,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,1.13,0.91,,,,,
10,L12,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,2.49,1.16,1,,,,
10,L13N1,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,0.62,0.61,,,,,
10,L14,1,CRUCERO 12,2013/02/04,FEBRERO,2013,1,1,0.37,0.5,1,1,1,1,1
10,L16N1,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,3.79,3.41,1,,,,
10,L17,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,1.65,2.41,1,,,,
10,L17N1,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,12.41,12.08,1,,,,
10,L19,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,1.74,2.02,1,,,,
10,L19N2,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,9.88,14.01,1,,,,
10,L19N4,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,20.59,7.02,1,,,,
10,L20N1,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,2.46,2.59,1,,,,
10,L20N1,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,2.6,3.54,1,,,,
10,L22N1,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,8.8,8.43,,,,,
10,L22N2,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,7.89,7.64,,,,,
10,L22N3,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,4.55,4.57,,,,,
10,L23N1,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,7.63,4.17,1,,,,
10,L23N2,1,CRUCERO 12,2013/01/30,ENERO,2013,1,1,5.4,6.01,1,,,,
10,L24,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,3.59,4.17,,,,,
10,L25,1,CRUCERO 12,2013/01/29,ENERO,2013,1,1,7.97,9.54,1,1,1,,
10,L25N1,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,4.04,4.25,1,,,,
10,L25N2,1,CRUCERO 12,2013/01/31,ENERO,2013,1,1,5.02,3.51,,,,,
10,LO4N4,1,CRUCERO 12,2013/02/05,FEBRERO,2013,1,1,3.13,0.76,,,,,
10,LO6,1,CRUCERO 12,2013/02/08,FEBRERO,2013,1,1,0.58,0.46,,,,,
11,A05N1,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,1.48,1.04,1,1,,,
11,A07,1,CRUCERO 2,2012/06/02,JUNIO,2012,1,1,0.27,0.24,1,,,,
11,A17,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.01,0.06,1,1,,,
10,L01,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,1.3,1.02,,,,,
10,L02,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.37,0.28,,,,,
10,L02N1,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.39,0.23,,,,,
10,L02N2,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.64,0.31,1,1,1,1,
10,L02N3,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.44,0.26,,,,,
10,L04,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.65,0.6,,,,,
10,L06N1,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,2.13,1.15,,,,,
10,L11,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,5.34,1.83,,,,,
10,L11,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,5.34,1.83,,,,,
10,L11,1,CRUCERO 2,2012/04/26,ABRIL,2012,1,1,1.17,0.81,1,,,,
10,L13,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.68,0.54,1,,,,
10,L13,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.68,0.54,1,,,,
10,L13,1,CRUCERO 2,2012/04/27,ABRIL,2012,1,1,0.96,0.93,,,,,
10,L16,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.07,0.9,1,1,,,
10,L16,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.07,0.9,1,1,,,
10,L16,1,CRUCERO 2,2012/04/24,ABRIL,2012,1,1,0.34,0.35,1,,,,
10,L17N2,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,0.32,0.21,1,,,,
10,L17N2,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,0.32,0.21,1,,,,
10,L17N2,1,CRUCERO 2,2012/04/24,ABRIL,2012,1,1,0.47,0.41,1,,,,
10,L19N3,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.7,0.88,1,1,1,,
10,L19N3,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.7,0.88,1,1,1,,
10,L19N3,1,CRUCERO 2,2012/04/23,ABRIL,2012,1,1,0.63,0.64,1,1,1,1,1
10,L22,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,1.21,0.9,,,,,
10,L23,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.69,0.66,1,,,,
10,L23,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.38,0.4,1,1,1,,
11,A01,1,CRUCERO 2,2012/03/21,MARZO,2012,1,1,0.49,0.71,1,,,,
11,A02,1,CRUCERO 2,2012/03/21,MARZO,2012,1,1,1.48,0.7,1,,,,
11,A03,1,CRUCERO 2,2012/03/22,MARZO,2012,1,1,0.46,0.46,1,,,,
11,A03N1,1,CRUCERO 2,2012/03/22,MARZO,2012,1,1,0.44,0.41,1,1,1,,
11,A04,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,1.19,1.49,1,,,,
11,A04N1,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,0.26,0.22,,,,,
11,A05,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.89,1.06,1,,,,
11,A05N1,1,CRUCERO 2,2012/03/22,MARZO,2012,1,1,1.29,1.02,1,1,,,
11,A08,1,CRUCERO 2,2012/04/26,ABRIL,2012,1,1,1.05,0.56,1,1,1,,
11,A10,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,0.6,0.38,1,,,,
11,A11,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,1.41,1.06,1,,,,
11,A11N1,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,2.81,1.53,1,1,,,
11,A14,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.45,0.15,1,1,,,
11,A18N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.42,0.35,1,1,,,
11,A18N4,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,1.41,0.2,1,1,1,,
11,A31,1,CRUCERO 2,2012/05/03,MAYO,2012,1,1,3.14,2.77,1,1,1,,
11,A33,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.83,0.85,1,1,,,
11,A34,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.95,1.24,1,1,,,
10,L02N4,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.67,0.22,1,,,,
10,L03,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,1.89,1.16,,,,,
10,L03N1,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.57,0.28,,,,,
10,L03N2,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.74,0.33,,,,,
10,L04N2,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,0.9,0.54,,,,,
10,L04N3,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.56,0.65,,,,,
10,L05,1,CRUCERO 2,2012/04/09,ABRIL,2012,1,1,2.48,,,,,,
10,L07,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,2.56,0.47,1,,,,
10,L08,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,4.45,0.83,,,,,
10,L09,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,9.93,7.39,1,,,,
10,L09N1,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,3.53,2.96,1,1,1,,
10,L10,1,CRUCERO 2,2012/03/29,MARZO,2012,1,1,5.96,2.86,1,,,,
10,L10N2,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,1.16,1.1,1,,,,
10,L10N2,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,1.16,1.1,1,,,,
10,L10N2,1,CRUCERO 2,2012/04/27,ABRIL,2012,1,1,0.89,0.78,1,,,,
10,L10N3,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,4.91,1.95,,,,,
10,L10N3,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,4.91,1.95,,,,,
10,L10N3,1,CRUCERO 2,2012/04/27,ABRIL,2012,1,1,1.4,0.91,,,,,
10,L12,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.73,0.67,1,,,,
10,L12,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.73,0.67,1,,,,
10,L12,1,CRUCERO 2,2012/04/28,ABRIL,2012,1,1,0.58,0.48,,,,,
10,L13N1,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.53,0.59,1,1,1,,
10,L13N1,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.53,0.59,1,1,1,,
10,L13N1,1,CRUCERO 2,2012/04/27,ABRIL,2012,1,1,0.81,0.69,1,,,,
10,L14,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.49,0.78,1,1,1,1,
10,L14,1,CRUCERO 2,2012/03/30,MARZO,2012,1,1,0.49,0.78,1,1,1,1,
10,L14,1,CRUCERO 2,2012/04/27,ABRIL,2012,1,1,0.78,0.75,1,1,1,1,1
10,L16N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.42,0.53,1,,,,
10,L16N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.42,0.53,1,,,,
10,L16N1,1,CRUCERO 2,2012/04/24,ABRIL,2012,1,1,0.54,0.53,,,,,
10,L17,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,0.66,0.19,,,,,
10,L17,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,0.66,0.19,,,,,
10,L17,1,CRUCERO 2,2012/04/24,ABRIL,2012,1,1,0.51,0.5,1,,,,
10,L17N1,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,11.852,11.787,1,,,,
10,L17N1,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,11.852,11.787,1,,,,
10,L17N1,1,CRUCERO 2,2012/04/24,ABRIL,2012,1,1,11.708,11.567,1,,,,
10,L19,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.93,1.1,1,,,,
10,L19,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.93,1.1,1,,,,
10,L19,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.41,0.43,,,,,
10,L19N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.76,1.36,1,,,,
10,L19N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.76,1.36,1,,,,
10,L19N1,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.48,0.8,1,,,,
10,L19N2,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.7,0.88,1,1,1,,
10,L19N2,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,0.7,0.88,1,1,1,,
10,L19N2,1,CRUCERO 2,2012/04/23,ABRIL,2012,1,1,0.63,0.64,1,1,1,1,1
10,L19N4,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,1.09,1.37,1,1,1,,
10,L19N4,1,CRUCERO 2,2012/03/23,MARZO,2012,1,1,1.09,1.37,1,1,1,,
10,L19N4,1,CRUCERO 2,2012/04/23,ABRIL,2012,1,1,0.7,0.61,1,1,1,1,1
10,L20N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.73,0.75,,,,,
10,L20N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.2,1.41,1,,,,
10,L20N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,0.73,0.75,,,,,
10,L20N1,1,CRUCERO 2,2012/03/25,MARZO,2012,1,1,1.2,1.41,1,,,,
10,L20N1,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.39,0.41,,,,,
10,L20N1,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.52,0.41,,,,,
10,L22N1,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,0.55,0.51,,,,,
10,L22N2,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,1.09,1.04,1,,,,
10,L22N3,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,1.01,0.91,1,,,,
10,L23N1,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,0.56,0.49,,,,,
10,L23N1,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,0.56,0.49,,,,,
10,L23N1,1,CRUCERO 2,2012/04/22,ABRIL,2012,1,1,0.41,0.34,,,,,
10,L23N2,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,0.65,0.68,1,,,,
10,L23N2,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,0.65,0.68,1,,,,
10,L23N2,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.48,0.53,,,,,
10,L24,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,1.09,1.04,1,1,1,,
10,L24,1,CRUCERO 2,2012/03/26,MARZO,2012,1,1,1.09,1.04,1,1,1,,
10,L24,1,CRUCERO 2,2012/04/22,ABRIL,2012,1,1,0.53,0.36,1,1,1,,
10,L25,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,1.03,0.74,1,1,1,,
10,L25,1,CRUCERO 2,2012/03/24,MARZO,2012,1,1,1.03,0.74,1,1,1,,
10,L25,1,CRUCERO 2,2012/04/23,ABRIL,2012,1,1,0.57,0.4,1,1,1,,
10,L25N1,1,CRUCERO 2,2012/03/27,MARZO,2012,1,1,0.46,0.51,1,1,1,1,
10,L25N1,1,CRUCERO 2,2012/03/27,MARZO,2012,1,1,0.46,0.51,1,1,1,1,
10,L25N1,1,CRUCERO 2,2012/04/23,ABRIL,2012,1,1,0.52,0.64,1,1,1,1,1
10,L25N2,1,CRUCERO 2,2012/04/23,ABRIL,2012,1,1,1.99,0.56,1,1,1,1,
10,LO4N4,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.75,0.68,,,,,
10,LO6,1,CRUCERO 2,2012/04/09,ABRIL,2012,1,1,0.63,0.33,,,,,
12,M04,1,CRUCERO 2,2012/04/14,ABRIL,2012,1,1,3.0112,3.082,1,1,1,1,1
12,M05,1,CRUCERO 2,2012/04/14,ABRIL,2012,1,1,6.6584,1.7011,1,1,1,,
12,M06,1,CRUCERO 2,2012/04/14,ABRIL,2012,1,1,4.5692,1.0637,1,1,1,,
12,M07,1,CRUCERO 2,2012/04/13,ABRIL,2012,1,1,2.8696,0.568,1,1,,,
12,M08,1,CRUCERO 2,2012/04/15,ABRIL,2012,1,1,3.4361,1.9135,1,1,1,,
12,M09,1,CRUCERO 2,2012/04/13,ABRIL,2012,1,1,4.0735,0.9929,1,1,1,,
12,M10,1,CRUCERO 2,2012/04/13,ABRIL,2012,1,1,4.8171,1.4886,1,1,,,
12,M11,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,3.5778,1.9489,1,1,1,,
12,M12,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,3.7194,2.1968,1,1,1,,
12,M13,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,3.5778,1.3116,1,1,1,,
12,M14,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,2.905,1.0991,1,1,1,,
12,M15,1,CRUCERO 2,2012/04/16,ABRIL,2012,1,1,2.9404,2.126,1,1,,,
12,M16,1,CRUCERO 2,2012/04/16,ABRIL,2012,1,1,0.6388,2.0906,1,1,,,
12,M16N1,1,CRUCERO 2,2012/04/16,ABRIL,2012,1,1,4.0735,3.9673,1,1,,,
12,M17,1,CRUCERO 2,2012/04/17,ABRIL,2012,,,,,,,,,
12,M18,1,CRUCERO 2,2012/04/17,ABRIL,2012,1,1,2.0552,1.9489,1,1,1,,
12,M19,1,CRUCERO 2,2012/04/17,ABRIL,2012,1,1,2.4801,2.2322,1,1,1,1,
12,M1N,1,CRUCERO 2,2012/04/14,ABRIL,2012,1,1,1.5949,0.9221,1,1,1,,
12,M20,1,CRUCERO 2,2012/04/17,ABRIL,2012,1,1,3.2237,2.1968,1,1,1,,
12,M21,1,CRUCERO 2,2012/04/17,ABRIL,2012,,,,,,,,,
12,M22,1,CRUCERO 2,2012/04/17,ABRIL,2012,,,,,,,,,
12,M23,1,CRUCERO 2,2012/04/18,ABRIL,2012,,,,,,,,,
12,M24,1,CRUCERO 2,2012/04/02,ABRIL,2012,1,1,1.67,0.36,1,1,1,,
12,M24N,1,CRUCERO 2,2012/04/13,ABRIL,2012,1,1,3.2945,1.2762,1,1,,,
12,M25,1,CRUCERO 2,2012/04/02,ABRIL,2012,1,1,0.49,0.4,1,1,,,
12,M25N,1,CRUCERO 2,2012/04/13,ABRIL,2012,1,1,3.9319,0.745,1,1,,,
12,M26,1,CRUCERO 2,2012/04/02,ABRIL,2012,1,1,0.93,0.77,1,1,1,,
12,M27,1,CRUCERO 2,2012/04/02,ABRIL,2012,1,1,0.74,0.59,1,1,1,,
12,M28,1,CRUCERO 2,2012/04/02,ABRIL,2012,1,1,8.22,8.18,1,1,1,,
12,M29,1,CRUCERO 2,2012/04/01,ABRIL,2012,1,1,0.68,0.38,1,1,1,,
12,M2N,1,CRUCERO 2,2012/04/13,ABRIL,2012,1,1,1.8427,0.8867,1,1,,,
12,M30,1,CRUCERO 2,2012/04/01,ABRIL,2012,1,1,0.2,0.21,1,1,,,
12,M31,1,CRUCERO 2,2012/04/01,ABRIL,2012,1,1,0.12,0.12,1,1,,,
12,M32,1,CRUCERO 2,2012/04/03,ABRIL,2012,1,1,0.32,0.27,1,1,1,,
12,M33,1,CRUCERO 2,2012/04/01,ABRIL,2012,1,1,0.08,0.09,1,1,1,1,
12,M34,1,CRUCERO 2,2012/04/01,ABRIL,2012,1,1,0.24,0.15,1,1,1,,
12,M35,1,CRUCERO 2,2012/04/03,ABRIL,2012,1,1,0.33,0.28,1,1,1,1,
12,M36,1,CRUCERO 2,2012/04/17,ABRIL,2012,1,1,2.9758,2.8342,1,,,,
12,M37,1,CRUCERO 2,2012/04/17,ABRIL,2012,1,1,1.633,1.845,1,1,,,
12,M38,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,2.9404,2.7988,1,,,,
12,M39,1,CRUCERO 2,2012/04/21,ABRIL,2012,1,1,0.2,,,,,,
12,M39C1,1,CRUCERO 2,2012/04/04,ABRIL,2012,1,1,0.34,0.4,1,1,,,
12,M39N1,1,CRUCERO 2,2012/04/04,ABRIL,2012,1,1,0.27,0.27,1,1,,,
12,M3N,1,CRUCERO 2,2012/04/14,ABRIL,2012,1,1,4.2859,0.8159,1,1,,,
12,M40,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.45,0.32,1,1,1,1,
12,M40N1,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.5,0.38,1,1,1,,
12,M41,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.4,0.32,1,1,1,,
12,M42,1,CRUCERO 2,2012/04/10,ABRIL,2012,1,1,0.33,0.32,1,,,,
12,M44N1,1,CRUCERO 2,2012/04/11,ABRIL,2012,1,1,0.41,0.26,1,1,,,
12,M45,1,CRUCERO 2,2012/04/12,ABRIL,2012,1,1,0.46,0.41,1,1,,,
12,M46,1,CRUCERO 2,2012/04/08,ABRIL,2012,1,1,0.3,0.27,1,,,,
12,M46N1,1,CRUCERO 2,2012/04/08,ABRIL,2012,1,1,0.41,0.32,1,,,,
11,A05N1,1,CRUCERO 3,2012/04/23,ABRIL,2012,1,1,0.47,1.07,1,,,,
11,A07,1,CRUCERO 3,2012/07/17,JULIO,2012,1,1,0.38,0.46,1,1,,,
11,A17,1,CRUCERO 3,2012/04/25,ABRIL,2012,1,1,0.19,0.06,1,,,,
10,L01,1,CRUCERO 3,2012/05/05,MAYO,2012,1,1,0.24,0.13,1,,,,
10,L02,1,CRUCERO 3,2012/05/04,MAYO,2012,1,1,0.61,0.39,1,,,,
10,L02N1,1,CRUCERO 3,2012/05/04,MAYO,2012,1,1,0.57,0.37,1,,,,
10,L02N2,1,CRUCERO 3,2012/05/03,MAYO,2012,1,1,1.01,0.82,1,1,1,,
10,L02N3,1,CRUCERO 3,2012/05/04,MAYO,2012,1,1,0.51,0.13,1,,,,
10,L04,1,CRUCERO 3,2012/05/07,MAYO,2012,1,1,0.29,0.24,1,,,,
10,L06N1,1,CRUCERO 3,2012/05/05,MAYO,2012,1,1,0.38,0.07,1,,,,
10,L11,1,CRUCERO 3,2012/04/26,ABRIL,2012,1,1,1.17,0.81,1,,,,
10,L13,1,CRUCERO 3,2012/04/27,ABRIL,2012,1,1,0.96,0.93,,,,,
10,L16,1,CRUCERO 3,2012/04/24,ABRIL,2012,1,1,0.34,0.35,1,,,,
10,L17N2,1,CRUCERO 3,2012/04/24,ABRIL,2012,1,1,0.47,0.41,1,,,,
10,L19N3,1,CRUCERO 3,2012/04/23,ABRIL,2012,1,1,0.63,0.64,1,1,1,1,1
10,L22,1,CRUCERO 3,2012/04/22,ABRIL,2012,1,1,0.74,0.55,,,,,
10,L23,1,CRUCERO 3,2012/04/21,ABRIL,2012,1,1,0.38,0.4,1,1,1,,
11,A01,1,CRUCERO 3,2012/04/20,ABRIL,2012,1,1,0.26,0.39,1,,,,
11,A02,1,CRUCERO 3,2012/04/20,ABRIL,2012,1,1,0.49,0.57,1,,,,
11,A03,1,CRUCERO 3,2012/04/22,ABRIL,2012,1,1,0.43,0.43,1,,,,
