C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,AÑO,MES,DIRECCION,V_MS
10,L19N1,1,CRUCERO 1,2014/03/18,2014,MARZO,N,1.8
10,L25,1,CRUCERO 1,2014/03/23,2014,MARZO,S,0.92
11,A01,1,CRUCERO 1,2014/03/06,2014,MARZO,SO,1.6
11,A03,1,CRUCERO 1,2014/03/05,2014,MARZO,E,2.4
11,A09,1,CRUCERO 1,2014/03/07,2014,MARZO,N,2.3
11,A10,1,CRUCERO 1,2014/03/07,2014,MARZO,CALMA,
11,A11,1,CRUCERO 1,2014/03/07,2014,MARZO,NO,2
11,A12,1,CRUCERO 1,2014/03/07,2014,MARZO,SO,2.6
11,A13,1,CRUCERO 1,2014/03/08,2014,MARZO,S,2.6
11,A14,1,CRUCERO 1,2014/03/08,2014,MARZO,SO,3.2
11,A15,1,CRUCERO 1,2014/03/08,2014,MARZO,SO,4.5
11,A16,1,CRUCERO 1,2014/03/08,2014,MARZO,SO,4.8
11,A17,1,CRUCERO 1,2014/03/08,2014,MARZO,SO,3.9
11,A18,1,CRUCERO 1,2014/03/02,2014,MARZO,N,2.8
11,A19,1,CRUCERO 1,2014/03/10,2014,MARZO,SO,3.5
11,A20,1,CRUCERO 1,2014/03/10,2014,MARZO,E,2.9
11,A21,1,CRUCERO 1,2014/03/11,2014,MARZO,E,4.3
11,A22,1,CRUCERO 1,2014/03/11,2014,MARZO,E,2.1
11,A23,1,CRUCERO 1,2014/03/14,2014,MARZO,S,0.8
11,A24,1,CRUCERO 1,2014/03/19,2014,MARZO,N,1.5
11,A25,1,CRUCERO 1,2014/03/18,2014,MARZO,S,2.3
11,A26,1,CRUCERO 1,2014/03/17,2014,MARZO,O,2.1
11,A27,1,CRUCERO 1,2014/03/18,2014,MARZO,E,0.4
11,A28,1,CRUCERO 1,2014/03/18,2014,MARZO,NO,1.4
11,A30,1,CRUCERO 1,2014/03/14,2014,MARZO,S,2.5
11,A32,1,CRUCERO 1,2014/03/14,2014,MARZO,CALMA,
11,A33,1,CRUCERO 1,2014/03/04,2014,MARZO,E,3.3
11,A35,1,CRUCERO 1,2014/03/01,2014,MARZO,NE,2.9
11,A36,1,CRUCERO 1,2014/03/01,2014,MARZO,N,3.1
11,A37,1,CRUCERO 1,2014/03/01,2014,MARZO,E,1.1
11,A39,1,CRUCERO 1,2014/02/27,2014,FEBRERO,S,3.9
11,A40,1,CRUCERO 1,2014/02/26,2014,FEBRERO,SO,3.4
11,A41,1,CRUCERO 1,2014/02/27,2014,FEBRERO,E,1.3
11,A42,1,CRUCERO 1,2014/03/13,2014,MARZO,S,3.4
11,A43,1,CRUCERO 1,2014/03/15,2014,MARZO,S,4.5
11,A44,1,CRUCERO 1,2014/03/15,2014,MARZO,S,2.7
11,A45,1,CRUCERO 1,2014/03/13,2014,MARZO,S,1.5
11,A47,1,CRUCERO 1,2014/03/15,2014,MARZO,S,5.8
11,A48,1,CRUCERO 1,2014/03/16,2014,MARZO,E,0.8
11,A49,1,CRUCERO 1,2014/03/16,2014,MARZO,CALMA,
11,A50,1,CRUCERO 1,2014/03/18,2014,MARZO,SE,2.8
11,A51,1,CRUCERO 1,2014/03/17,2014,MARZO,CALMA,
11,A52,1,CRUCERO 1,2014/03/18,2014,MARZO,N,2.1
11,A53,1,CRUCERO 1,2014/03/17,2014,MARZO,O,0.5
11,A54,1,CRUCERO 1,2014/03/17,2014,MARZO,CALMA,
11,A55,1,CRUCERO 1,2014/03/11,2014,MARZO,NO,4.9
11,A57,1,CRUCERO 1,2014/03/11,2014,MARZO,NO,4.8
11,A59,1,CRUCERO 1,2014/03/11,2014,MARZO,NO,5.7
11,A60,1,CRUCERO 1,2014/03/11,2014,MARZO,E,4.1
12,M01N,1,CRUCERO 1,2014/03/17,2014,MARZO,N,6.6
12,M02N,1,CRUCERO 1,2014/03/17,2014,MARZO,N,6.76
12,M03N,1,CRUCERO 1,2014/03/17,2014,MARZO,N,5.9
12,M04,1,CRUCERO 1,2014/03/17,2014,MARZO,N,0.82
12,M05,1,CRUCERO 1,2014/03/17,2014,MARZO,N,0.38
12,M06,1,CRUCERO 1,2014/03/17,2014,MARZO,N,5.38
12,M07,1,CRUCERO 1,2014/03/17,2014,MARZO,N,5.6
12,M08,1,CRUCERO 1,2014/03/17,2014,MARZO,N,5.8
12,M09,1,CRUCERO 1,2014/03/16,2014,MARZO,N,1.26
12,M10,1,CRUCERO 1,2014/03/16,2014,MARZO,N,1.52
12,M11,1,CRUCERO 1,2014/03/16,2014,MARZO,SE,3.76
12,M12,1,CRUCERO 1,2014/03/16,2014,MARZO,SE,0.14
12,M13,1,CRUCERO 1,2014/03/16,2014,MARZO,SE,0.36
12,M14,1,CRUCERO 1,2014/03/16,2014,MARZO,SE,1.08
12,M15,1,CRUCERO 1,2014/03/15,2014,MARZO,SE,3
12,M16,1,CRUCERO 1,2014/03/15,2014,MARZO,SE,0.46
12,M17,1,CRUCERO 1,2014/03/15,2014,MARZO,NE,2.1
12,M18,1,CRUCERO 1,2014/03/18,2014,MARZO,E,1.88
12,M20,1,CRUCERO 1,2014/03/18,2014,MARZO,E,3.36
12,M21,1,CRUCERO 1,2014/03/15,2014,MARZO,NE,4.72
12,M22,1,CRUCERO 1,2014/03/15,2014,MARZO,SE,0.44
12,M23,1,CRUCERO 1,2014/03/15,2014,MARZO,SE,0.7
12,M24,1,CRUCERO 1,2014/03/06,2014,MARZO,E,2.04
12,M24N,1,CRUCERO 1,2014/03/16,2014,MARZO,N,2.68
12,M25,1,CRUCERO 1,2014/03/06,2014,MARZO,SO,1.94
12,M25N,1,CRUCERO 1,2014/03/16,2014,MARZO,N,2.34
12,M26,1,CRUCERO 1,2014/03/06,2014,MARZO,E,2.32
12,M27,1,CRUCERO 1,2014/03/06,2014,MARZO,E,2.02
12,M29,1,CRUCERO 1,2014/03/06,2014,MARZO,E,2.02
12,M30,1,CRUCERO 1,2014/03/05,2014,MARZO,E,3.3
12,M31,1,CRUCERO 1,2014/03/05,2014,MARZO,E,3.24
12,M32,1,CRUCERO 1,2014/03/07,2014,MARZO,E,1.96
12,M33,1,CRUCERO 1,2014/03/05,2014,MARZO,E,2.3
12,M34,1,CRUCERO 1,2014/03/05,2014,MARZO,E,3.1
12,M35,1,CRUCERO 1,2014/03/07,2014,MARZO,SO,2.02
12,M36,1,CRUCERO 1,2014/03/07,2014,MARZO,SO,1.86
12,M37,1,CRUCERO 1,2014/03/07,2014,MARZO,SO,3.32
12,M38,1,CRUCERO 1,2014/03/09,2014,MARZO,E,3.46
12,M39,1,CRUCERO 1,2014/03/09,2014,MARZO,E,3.26
12,M40,1,CRUCERO 1,2014/02/25,2014,FEBRERO,SO,1.16
12,M41,1,CRUCERO 1,2014/02/25,2014,FEBRERO,SO,1.24
12,M42,1,CRUCERO 1,2014/02/25,2014,FEBRERO,SO,1.9
12,M43,1,CRUCERO 1,2014/02/24,2014,FEBRERO,NO,1.44
12,M44,1,CRUCERO 1,2014/02/24,2014,FEBRERO,NO,1.62
12,M45,1,CRUCERO 1,2014/02/24,2014,FEBRERO,NO,1.38
12,M46,1,CRUCERO 1,2014/02/27,2014,FEBRERO,SE,1.7
10,L02N4,1,CRUCERO 1,2014/03/22,2014,MARZO,N,6.2
10,L16N1,1,CRUCERO 1,2014/03/24,2014,MARZO,N,2.74
10,L17N1,1,CRUCERO 1,2014/03/24,2014,MARZO,N,1.04
10,L22N1,1,CRUCERO 1,2014/03/19,2014,MARZO,SO,1.32
10,L22N2,1,CRUCERO 1,2014/03/19,2014,MARZO,SO,1.2
10,L23N1,1,CRUCERO 1,2014/03/19,2014,MARZO,SO,0.42
10,L23N2,1,CRUCERO 1,2014/03/19,2014,MARZO,SO,0.54
10,L24N1,1,CRUCERO 1,2014/03/19,2014,MARZO,SO,1.62
11,A05N1,1,CRUCERO 1,2014/03/04,2014,MARZO,NO,1.3
11,A38N1,1,CRUCERO 1,2014/03/01,2014,MARZO,O,0.8
11,A08N1,2,CRUCERO 1,2014/03/09,2014,MARZO,SO,2.58
11,A08N2,2,CRUCERO 1,2014/03/09,2014,MARZO,NO,2.46
11,A08N3,2,CRUCERO 1,2014/03/09,2014,MARZO,S,4.18
11,A06,2,CRUCERO 1,2014/03/09,2014,MARZO,S,2.26
11,A07,2,CRUCERO 1,2014/03/09,2014,MARZO,NO,1.62
11,A08,2,CRUCERO 1,2014/03/09,2014,MARZO,SO,0.96
10,L19N3,3,CRUCERO 1,2014/03/09,2014,MARZO,S,4.2
10,L19N4,3,CRUCERO 1,2014/03/09,2014,MARZO,S,4.06
11,A04N1,3,CRUCERO 1,2014/03/09,2014,MARZO,NO,2.04
11,A11N1,3,CRUCERO 1,2014/03/09,2014,MARZO,N,0.76
10,L18,3,CRUCERO 1,2014/03/07,2014,MARZO,SE,0.98
10,L18N2,3,CRUCERO 1,2014/03/07,2014,MARZO,S,2.32
10,L19,3,CRUCERO 1,2014/03/07,2014,MARZO,S,2.08
10,L19N2,3,CRUCERO 1,2014/03/07,2014,MARZO,O,0.58
10,L20,3,CRUCERO 1,2014/03/07,2014,MARZO,O,1.54
10,L22,3,CRUCERO 1,2014/03/08,2014,MARZO,S,3.1
10,L23,3,CRUCERO 1,2014/03/07,2014,MARZO,O,1.58
10,L24,3,CRUCERO 1,2014/03/08,2014,MARZO,SO,5.44
11,A02,3,CRUCERO 1,2014/03/08,2014,MARZO,NO,6.38
11,A04,3,CRUCERO 1,2014/03/08,2014,MARZO,NO,5.96
11,A05,3,CRUCERO 1,2014/03/08,2014,MARZO,NO,5.63
11,A34,3,CRUCERO 1,2014/03/08,2014,MARZO,NO,3.76
10,L20N1,3,CRUCERO 1,2014/03/07,2014,MARZO,S,2.08
10,L04N2,1,CRUCERO 10,2015/01/09,2015,ENERO,N,1.78
10,L04N3,1,CRUCERO 10,2015/01/09,2015,ENERO,N,0.94
10,L04N4,1,CRUCERO 10,2015/01/09,2015,ENERO,N,0.98
10,L22N3,1,CRUCERO 10,2015/01/08,2015,ENERO,N,1.64
11,A18N1,1,CRUCERO 10,2015/01/16,2015,ENERO,SO,3.4
11,A18N2,1,CRUCERO 10,2015/01/12,2015,ENERO,NO,3.4
11,A18N3,1,CRUCERO 10,2015/01/12,2015,ENERO,NO,1.6
11,A19N1,1,CRUCERO 10,2015/01/18,2015,ENERO,S,1
11,A19N2,1,CRUCERO 10,2015/01/18,2015,ENERO,S,1.5
11,A48N1,1,CRUCERO 10,2015/01/21,2015,ENERO,O,2.8
11,A62,1,CRUCERO 10,2015/01/13,2015,ENERO,NO,2.7
12,M29N1,1,CRUCERO 10,2015/01/08,2015,ENERO,NO,1.36
12,M39C1,1,CRUCERO 10,2015/01/03,2015,ENERO,S,1.06
12,M39C3,1,CRUCERO 10,2015/01/04,2015,ENERO,NO,3.65
10,L06N2,1,CRUCERO 10,2015/01/11,2015,ENERO,N,1.58
10,L09N1,1,CRUCERO 10,2015/01/07,2015,ENERO,N,4.12
10,L13N1,1,CRUCERO 10,2015/01/07,2015,ENERO,N,4.7
10,L17N2,1,CRUCERO 10,2015/01/11,2015,ENERO,N,4.16
10,L25N1,1,CRUCERO 10,2015/01/09,2015,ENERO,SO,2.01
11,A03N1,1,CRUCERO 10,2015/01/14,2015,ENERO,N,1.7
11,A05N2,1,CRUCERO 10,2015/01/13,2015,ENERO,E,4.6
11,A18N4,1,CRUCERO 10,2015/01/12,2015,ENERO,E,3.4
11,A30N1,1,CRUCERO 10,2015/01/20,2015,ENERO,NE,2.6
11,A35N1,1,CRUCERO 10,2015/01/10,2015,ENERO,E,6
11,A41N1,1,CRUCERO 10,2015/01/09,2015,ENERO,SO,4
11,A49N1,1,CRUCERO 10,2015/01/21,2015,ENERO,NO,3.1
11,A50N1,1,CRUCERO 10,2015/01/24,2015,ENERO,E,3
12,M16N1,1,CRUCERO 10,2015/01/12,2015,ENERO,SO,1.85
12,M34N1,1,CRUCERO 10,2015/01/05,2015,ENERO,E,4.55
12,M39N1,1,CRUCERO 10,2015/01/03,2015,ENERO,SO,4.5
12,M39N2,1,CRUCERO 10,2015/01/04,2015,ENERO,SO,1.02
12,M39N3,1,CRUCERO 10,2015/01/04,2015,ENERO,SE,2.3
12,M40N1,1,CRUCERO 10,2015/01/03,2015,ENERO,NO,0.28
12,M44N1,1,CRUCERO 10,2015/01/04,2015,ENERO,NO,0.15
12,M46N1,1,CRUCERO 10,2015/01/05,2015,ENERO,SO,0.36
11,A35N2,1,CRUCERO 10,2015/01/12,2015,ENERO,E,1.3
11,A35N3,1,CRUCERO 10,2015/01/12,2015,ENERO,E,5.2
11,A38N2,1,CRUCERO 10,2015/01/09,2015,ENERO,E,3
11,A38N3,1,CRUCERO 10,2015/01/09,2015,ENERO,E,4
11,A38N4,1,CRUCERO 10,2015/01/09,2015,ENERO,E,5.1
11,A02N1,1,CRUCERO 10,2015/01/14,2015,ENERO,NO,2.6
11,A16N1,1,CRUCERO 10,2015/01/17,2015,ENERO,SO,1.4
11,A20N1,1,CRUCERO 10,2015/01/19,2015,ENERO,N,1.1
11,A32N1,1,CRUCERO 10,2015/01/20,2015,ENERO,CALMA,
11,A51N1,1,CRUCERO 10,2015/01/22,2015,ENERO,E,4.1
12,M06N1,1,CRUCERO 10,2015/01/10,2015,ENERO,NO,1.84
12,M24N1,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,2.05
10,L01,1,CRUCERO 10,2015/01/10,2015,ENERO,N,1.8
10,L02,1,CRUCERO 10,2015/01/11,2015,ENERO,N,2.88
10,L02N1,1,CRUCERO 10,2015/01/11,2015,ENERO,N,3.28
10,L02N2,1,CRUCERO 10,2015/01/11,2015,ENERO,N,1.64
10,L02N3,1,CRUCERO 10,2015/01/11,2015,ENERO,N,2.16
10,L03,1,CRUCERO 10,2015/01/10,2015,ENERO,N,0.9
10,L03N1,1,CRUCERO 10,2015/01/11,2015,ENERO,N,2.94
10,L04,1,CRUCERO 10,2015/01/09,2015,ENERO,N,0.88
10,L05,1,CRUCERO 10,2015/01/12,2015,ENERO,S,2.3
10,L06,1,CRUCERO 10,2015/01/12,2015,ENERO,S,1.68
10,L06N1,1,CRUCERO 10,2015/01/10,2015,ENERO,N,1.58
10,L07,1,CRUCERO 10,2015/01/07,2015,ENERO,N,3.16
10,L08,1,CRUCERO 10,2015/01/07,2015,ENERO,N,0.46
10,L09,1,CRUCERO 10,2015/01/07,2015,ENERO,N,4.3
10,L10,1,CRUCERO 10,2015/01/07,2015,ENERO,N,4.22
10,L10N2,1,CRUCERO 10,2015/01/07,2015,ENERO,N,4.74
10,L10N3,1,CRUCERO 10,2015/01/07,2015,ENERO,N,5.12
10,L11,1,CRUCERO 10,2015/01/08,2015,ENERO,N,2.4
10,L12,1,CRUCERO 10,2015/01/08,2015,ENERO,N,
10,L13,1,CRUCERO 10,2015/01/07,2015,ENERO,N,1.78
10,L14,1,CRUCERO 10,2015/01/07,2015,ENERO,N,5.28
10,L16,1,CRUCERO 10,2015/01/11,2015,ENERO,SO,2.62
10,L17,1,CRUCERO 10,2015/01/11,2015,ENERO,SO,3.07
10,L19N1,1,CRUCERO 10,2015/01/07,2015,ENERO,N,2.34
10,L25,1,CRUCERO 10,2015/01/10,2015,ENERO,S,1.74
11,A01,1,CRUCERO 10,2015/01/15,2015,ENERO,N,1
11,A03,1,CRUCERO 10,2015/01/14,2015,ENERO,N,1.8
11,A09,1,CRUCERO 10,2015/01/16,2015,ENERO,S,1.4
11,A10,1,CRUCERO 10,2015/01/15,2015,ENERO,NO,1.8
11,A11,1,CRUCERO 10,2015/01/16,2015,ENERO,S,2.9
11,A12,1,CRUCERO 10,2015/01/16,2015,ENERO,SO,1
11,A13,1,CRUCERO 10,2015/01/17,2015,ENERO,SO,4
11,A14,1,CRUCERO 10,2015/01/17,2015,ENERO,SO,3.8
11,A15,1,CRUCERO 10,2015/01/17,2015,ENERO,SO,1.1
11,A16,1,CRUCERO 10,2015/01/17,2015,ENERO,SO,5.3
11,A17,1,CRUCERO 10,2015/01/17,2015,ENERO,SO,2.6
11,A18,1,CRUCERO 10,2015/01/11,2015,ENERO,S,2.6
11,A19,1,CRUCERO 10,2015/01/19,2015,ENERO,NE,2.6
11,A20,1,CRUCERO 10,2015/01/19,2015,ENERO,N,2.6
11,A21,1,CRUCERO 10,2015/01/20,2015,ENERO,NO,1
11,A22,1,CRUCERO 10,2015/01/20,2015,ENERO,NO,2.5
11,A23,1,CRUCERO 10,2015/01/20,2015,ENERO,NO,3.6
11,A24,1,CRUCERO 10,2015/01/24,2015,ENERO,NO,3.6
11,A25,1,CRUCERO 10,2015/01/24,2015,ENERO,NO,1.1
11,A26,1,CRUCERO 10,2015/01/22,2015,ENERO,N,1.4
11,A27,1,CRUCERO 10,2015/01/23,2015,ENERO,NO,2.3
11,A28,1,CRUCERO 10,2015/01/23,2015,ENERO,NO,1.1
11,A30,1,CRUCERO 10,2015/01/20,2015,ENERO,N,2.8
11,A32,1,CRUCERO 10,2015/01/21,2015,ENERO,N,3.3
11,A33,1,CRUCERO 10,2015/01/13,2015,ENERO,N,3.4
11,A35,1,CRUCERO 10,2015/01/10,2015,ENERO,E,1.6
11,A36,1,CRUCERO 10,2015/01/10,2015,ENERO,E,4.3
11,A37,1,CRUCERO 10,2015/01/10,2015,ENERO,SO,2.5
11,A39,1,CRUCERO 10,2015/01/08,2015,ENERO,S,4
11,A40,1,CRUCERO 10,2015/01/08,2015,ENERO,S,1.8
11,A41,1,CRUCERO 10,2015/01/08,2015,ENERO,S,1.5
11,A42,1,CRUCERO 10,2015/01/21,2015,ENERO,NE,2.1
11,A43,1,CRUCERO 10,2015/01/21,2015,ENERO,NE,2.8
11,A44,1,CRUCERO 10,2015/01/21,2015,ENERO,CALMA,
11,A45,1,CRUCERO 10,2015/01/21,2015,ENERO,NO,3.8
11,A47,1,CRUCERO 10,2015/01/21,2015,ENERO,NE,2.5
11,A48,1,CRUCERO 10,2015/01/21,2015,ENERO,NO,5
11,A49,1,CRUCERO 10,2015/01/22,2015,ENERO,S,2.9
11,A50,1,CRUCERO 10,2015/01/23,2015,ENERO,SE,3.1
11,A51,1,CRUCERO 10,2015/01/22,2015,ENERO,E,3.5
11,A52,1,CRUCERO 10,2015/01/23,2015,ENERO,E,0.6
11,A53,1,CRUCERO 10,2015/01/23,2015,ENERO,NE,2.78
11,A54,1,CRUCERO 10,2015/01/23,2015,ENERO,NO,1.9
11,A55,1,CRUCERO 10,2015/01/12,2015,ENERO,NO,2.3
11,A57,1,CRUCERO 10,2015/01/12,2015,ENERO,S,2.3
11,A59,1,CRUCERO 10,2015/01/12,2015,ENERO,E,5.8
11,A60,1,CRUCERO 10,2015/01/12,2015,ENERO,E,5.5
12,M01N,1,CRUCERO 10,2015/01/10,2015,ENERO,SO,1.86
12,M02N,1,CRUCERO 10,2015/01/10,2015,ENERO,NO,1.26
12,M03N,1,CRUCERO 10,2015/01/10,2015,ENERO,NO,1.86
12,M04,1,CRUCERO 10,2015/01/10,2015,ENERO,NO,1.26
12,M05,1,CRUCERO 10,2015/01/10,2015,ENERO,NO,1.48
12,M06,1,CRUCERO 10,2015/01/10,2015,ENERO,NO,1.85
12,M07,1,CRUCERO 10,2015/01/11,2015,ENERO,SO,0.68
12,M08,1,CRUCERO 10,2015/01/11,2015,ENERO,SO,1.82
12,M09,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,1.45
12,M10,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,0.48
12,M11,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,1.45
12,M12,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,0.96
12,M13,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,1.06
12,M14,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,2.15
12,M15,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,0.52
12,M16,1,CRUCERO 10,2015/01/09,2015,ENERO,N,1.06
12,M17,1,CRUCERO 10,2015/01/08,2015,ENERO,N,1.36
12,M18,1,CRUCERO 10,2015/01/12,2015,ENERO,SO,2.63
12,M20,1,CRUCERO 10,2015/01/12,2015,ENERO,NO,0.85
12,M21,1,CRUCERO 10,2015/01/08,2015,ENERO,NO,1.75
12,M22,1,CRUCERO 10,2015/01/08,2015,ENERO,SO,0.56
12,M23,1,CRUCERO 10,2015/01/08,2015,ENERO,SO,1.68
12,M24,1,CRUCERO 10,2015/01/08,2015,ENERO,E,1.62
12,M24N,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,1.42
12,M25,1,CRUCERO 10,2015/01/08,2015,ENERO,NO,1.74
12,M25N,1,CRUCERO 10,2015/01/09,2015,ENERO,NO,0.26
12,M26,1,CRUCERO 10,2015/01/08,2015,ENERO,NO,1.12
12,M27,1,CRUCERO 10,2015/01/08,2015,ENERO,E,1.56
12,M29,1,CRUCERO 10,2015/01/08,2015,ENERO,E,2.36
12,M30,1,CRUCERO 10,2015/01/07,2015,ENERO,E,3.62
12,M31,1,CRUCERO 10,2015/01/07,2015,ENERO,E,2.81
12,M32,1,CRUCERO 10,2015/01/07,2015,ENERO,NO,3.68
12,M33,1,CRUCERO 10,2015/01/07,2015,ENERO,NO,1.36
12,M34,1,CRUCERO 10,2015/01/07,2015,ENERO,NO,3.66
12,M35,1,CRUCERO 10,2015/01/07,2015,ENERO,NO,3.65
12,M36,1,CRUCERO 10,2015/01/04,2015,ENERO,S,3.54
12,M37,1,CRUCERO 10,2015/01/04,2015,ENERO,S,1.06
12,M38,1,CRUCERO 10,2015/01/03,2015,ENERO,NO,1.06
12,M39,1,CRUCERO 10,2015/01/03,2015,ENERO,SO,3.66
12,M40,1,CRUCERO 10,2015/01/03,2015,ENERO,NO,0.06
12,M41,1,CRUCERO 10,2015/01/03,2015,ENERO,NO,0.12
12,M42,1,CRUCERO 10,2015/01/03,2015,ENERO,NO,0.97
12,M43,1,CRUCERO 10,2015/01/02,2015,ENERO,NO,2.132
12,M44,1,CRUCERO 10,2015/01/02,2015,ENERO,NO,1.93
12,M45,1,CRUCERO 10,2015/01/02,2015,ENERO,NO,2.11
12,M46,1,CRUCERO 10,2015/01/04,2015,ENERO,NO,0.06
10,L02N4,1,CRUCERO 10,2015/01/11,2015,ENERO,N,1.94
10,L16N1,1,CRUCERO 10,2015/01/12,2015,ENERO,S,1.74
10,L17N1,1,CRUCERO 10,2015/01/11,2015,ENERO,SO,2.01
10,L22N1,1,CRUCERO 10,2015/01/08,2015,ENERO,SO,2.91
10,L22N2,1,CRUCERO 10,2015/01/08,2015,ENERO,SO,1.71
10,L23N1,1,CRUCERO 10,2015/01/08,2015,ENERO,SO,3.31
10,L23N2,1,CRUCERO 10,2015/01/08,2015,ENERO,SO,2.7
10,L24N1,1,CRUCERO 10,2015/01/08,2015,ENERO,S,2.28
11,A05N1,1,CRUCERO 10,2015/01/13,2015,ENERO,N,1.3
11,A38N1,1,CRUCERO 10,2015/01/10,2015,ENERO,E,6.1
11,A08N1,2,CRUCERO 10,2014/06/22,2014,JUNIO,S,1.52
11,A08N2,2,CRUCERO 10,2014/06/22,2014,JUNIO,S,1.96
11,A08N3,2,CRUCERO 10,2014/06/22,2014,JUNIO,SE,2.08
11,A06,2,CRUCERO 10,2014/06/22,2014,JUNIO,S,0.22
11,A07,2,CRUCERO 10,2014/06/22,2014,JUNIO,S,0.16
11,A08,2,CRUCERO 10,2014/06/22,2014,JUNIO,S,1.62
10,L19N3,3,CRUCERO 10,2014/06/22,2014,JUNIO,NE,1
10,L19N4,3,CRUCERO 10,2014/06/22,2014,JUNIO,NE,0.52
11,A04N1,3,CRUCERO 10,2014/06/23,2014,JUNIO,SO,9.32
11,A11N1,3,CRUCERO 10,2014/06/23,2014,JUNIO,S,6.56
10,L18,3,CRUCERO 10,2014/06/21,2014,JUNIO,S,4.1
10,L18N2,3,CRUCERO 10,2014/06/21,2014,JUNIO,S,5.94
10,L19,3,CRUCERO 10,2014/06/21,2014,JUNIO,S,5.64
10,L19N2,3,CRUCERO 10,2014/06/21,2014,JUNIO,S,1.4
10,L20,3,CRUCERO 10,2014/06/21,2014,JUNIO,SE,6.48
10,L22,3,CRUCERO 10,2014/06/24,2014,JUNIO,SO,2.88
10,L23,3,CRUCERO 10,2014/06/21,2014,JUNIO,SE,6.16
10,L24,3,CRUCERO 10,2014/06/24,2014,JUNIO,SO,3.96
11,A02,3,CRUCERO 10,2014/06/24,2014,JUNIO,SO,4.58
11,A04,3,CRUCERO 10,2014/06/23,2014,JUNIO,E,6.14
11,A05,3,CRUCERO 10,2014/06/23,2014,JUNIO,SO,6.16
11,A34,3,CRUCERO 10,2014/06/23,2014,JUNIO,SO,6.08
10,L20N1,3,CRUCERO 10,2014/06/21,2014,JUNIO,S,5.24
10,L04N2,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,2.92
10,L04N3,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,2.76
10,L04N4,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,0.36
10,L22N3,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,1.43
11,A18N1,1,CRUCERO 11,2015/02/16,2015,FEBRERO,CALMA,
11,A18N2,1,CRUCERO 11,2015/02/12,2015,FEBRERO,NO,3.5
11,A18N3,1,CRUCERO 11,2015/02/12,2015,FEBRERO,CALMA,
11,A19N1,1,CRUCERO 11,2015/02/17,2015,FEBRERO,SO,2.9
11,A19N2,1,CRUCERO 11,2015/02/17,2015,FEBRERO,SO,3.1
11,A48N1,1,CRUCERO 11,2015/02/25,2015,FEBRERO,NO,1.4
11,A62,1,CRUCERO 11,2015/02/14,2015,FEBRERO,S,8.5
12,M29N1,1,CRUCERO 11,2015/02/17,2015,FEBRERO,NO,0.45
12,M39C1,1,CRUCERO 11,2015/02/13,2015,FEBRERO,SO,3.44
12,M39C3,1,CRUCERO 11,2015/02/14,2015,FEBRERO,NO,1.06
10,L06N2,1,CRUCERO 11,2015/02/05,2015,FEBRERO,NO,2.64
10,L09N1,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,2.08
10,L13N1,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,1.48
10,L17N2,1,CRUCERO 11,2015/02/10,2015,FEBRERO,S,4.28
10,L25N1,1,CRUCERO 11,2015/02/07,2015,FEBRERO,N,1.39
11,A03N1,1,CRUCERO 11,2015/02/13,2015,FEBRERO,E,2.3
11,A05N2,1,CRUCERO 11,2015/02/09,2015,FEBRERO,E,4.6
11,A18N4,1,CRUCERO 11,2015/02/12,2015,FEBRERO,CALMA,
11,A30N1,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,4.9
11,A35N1,1,CRUCERO 11,2015/02/11,2015,FEBRERO,NO,8
11,A41N1,1,CRUCERO 11,2015/02/07,2015,FEBRERO,NO,2.6
11,A49N1,1,CRUCERO 11,2015/02/25,2015,FEBRERO,E,3
11,A50N1,1,CRUCERO 11,2015/02/27,2015,FEBRERO,SO,0.9
12,M16N1,1,CRUCERO 11,2015/02/11,2015,FEBRERO,E,2.46
12,M34N1,1,CRUCERO 11,2015/02/15,2015,FEBRERO,SE,1.34
12,M39N1,1,CRUCERO 11,2015/02/13,2015,FEBRERO,N,1.38
12,M39N2,1,CRUCERO 11,2015/02/14,2015,FEBRERO,NO,1.21
12,M39N3,1,CRUCERO 11,2015/02/14,2015,FEBRERO,NO,2.25
12,M40N1,1,CRUCERO 11,2015/02/04,2015,FEBRERO,SO,0.05
12,M44N1,1,CRUCERO 11,2015/02/05,2015,FEBRERO,SE,1.37
12,M46N1,1,CRUCERO 11,2015/02/06,2015,FEBRERO,SE,0.05
11,A35N2,1,CRUCERO 11,2015/02/12,2015,FEBRERO,NE,1.4
