C_REGION,ESTACIONID,PROGRAMA,CRUCERO,FCH_CRUC,AÑO,MES,RECURSO,VDM,COD_VDM
10,L02N1,1,CRUCERO 10,2012/04/11,2012,ABRIL,Chorito,+ (3),POSITIVO
10,L02N2,1,CRUCERO 10,2012/04/11,2012,ABRIL,Chorito,+,POSITIVO
10,L02N3,1,CRUCERO 10,2012/04/11,2012,ABRIL,Chorito,+ (4),POSITIVO
10,L02N4,1,CRUCERO 10,2012/04/11,2012,ABRIL,Chorito,-,NEGATIVO
10,L03,1,CRUCERO 10,2012/04/11,2012,ABRIL,Chorito,#N/A,#N/A
10,L03N1,1,CRUCERO 10,2012/04/11,2012,ABRIL,Chorito,+ (1),POSITIVO
10,L04,1,CRUCERO 10,2012/04/10,2012,ABRIL,Chorito,+ (5),POSITIVO
10,L04N3,1,CRUCERO 10,2012/04/10,2012,ABRIL,Choro maltón,-,NEGATIVO
10,L05,1,CRUCERO 10,2012/04/09,2012,ABRIL,Chorito,-,NEGATIVO
10,L06,1,CRUCERO 10,2012/04/09,2012,ABRIL,Cholga,-,NEGATIVO
10,L06N1,1,CRUCERO 10,2012/04/12,2012,ABRIL,Cholga,-,NEGATIVO
10,L07,1,CRUCERO 10,2012/03/29,2012,MARZO,Cholga,+ (6),POSITIVO
10,L08,1,CRUCERO 10,2012/03/29,2012,MARZO,Cholga,-,NEGATIVO
10,L09,1,CRUCERO 10,2012/03/29,2012,MARZO,Almeja,+ (6),POSITIVO
10,L10,1,CRUCERO 10,2012/03/29,2012,MARZO,Cholga,+ (6),POSITIVO
10,L10N2,1,CRUCERO 10,2012/03/30,2012,MARZO,Almeja,-,NEGATIVO
10,L10N3,1,CRUCERO 10,2012/03/30,2012,MARZO,Almeja,-,NEGATIVO
10,L11,1,CRUCERO 10,2012/03/29,2012,MARZO,Chorito,-,NEGATIVO
10,L12,1,CRUCERO 10,2012/03/30,2012,MARZO,Almeja,-,NEGATIVO
10,L13,1,CRUCERO 10,2012/03/30,2012,MARZO,Almeja,-,NEGATIVO
10,L14,1,CRUCERO 10,2012/03/30,2012,MARZO,Almeja,-,NEGATIVO
10,L16,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L16N1,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L17,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
10,L17N1,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
10,L19,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L19N1,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L19N2,1,CRUCERO 10,2012/03/27,2012,MARZO,Chorito,-,NEGATIVO
10,L20,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L20N1,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L22,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L22N1,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L22N2,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L22N3,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L23,1,CRUCERO 10,2012/03/25,2012,MARZO,Almeja,-,NEGATIVO
10,L23N1,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L23N2,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L24,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L24N1,1,CRUCERO 10,2012/03/26,2012,MARZO,Almeja,-,NEGATIVO
10,L25,1,CRUCERO 10,2012/03/24,2012,MARZO,Almeja,-,NEGATIVO
11,A01,1,CRUCERO 10,2012/03/21,2012,MARZO,Almeja,-,NEGATIVO
11,A02,1,CRUCERO 10,2012/03/23,2012,MARZO,Cholga,-,NEGATIVO
11,A03,1,CRUCERO 10,2012/03/22,2012,MARZO,Almeja,-,NEGATIVO
11,A03N1,1,CRUCERO 10,2012/03/23,2012,MARZO,Sin Recurso,#N/A,#N/A
11,A04,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
11,A04N1,1,CRUCERO 10,2012/03/23,2012,MARZO,Sin Recurso,#N/A,#N/A
11,A05,1,CRUCERO 10,2012/03/23,2012,MARZO,Cholga,+,POSITIVO
11,A05N1,1,CRUCERO 10,2012/03/22,2012,MARZO,Almeja,-,NEGATIVO
11,A05N2,1,CRUCERO 10,2012/04/26,2012,ABRIL,Sin Recurso,#N/A,#N/A
11,A06,1,CRUCERO 10,2012/04/26,2012,ABRIL,Cholga,-,NEGATIVO
11,A07,1,CRUCERO 10,2012/04/26,2012,ABRIL,Cholga,-,NEGATIVO
11,A08,1,CRUCERO 10,2012/04/26,2012,ABRIL,Cholga,-,NEGATIVO
11,A08N1,1,CRUCERO 10,2012/04/26,2012,ABRIL,Chorito,-,NEGATIVO
11,A08N2,1,CRUCERO 10,2012/04/26,2012,ABRIL,Almeja,-,NEGATIVO
11,A09,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
11,A10,1,CRUCERO 10,2012/04/26,2012,ABRIL,Cholga,-,NEGATIVO
11,A10N1,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
11,A11,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
11,A11N1,1,CRUCERO 10,2012/04/27,2012,ABRIL,Sin Recurso,#N/A,#N/A
11,A12,1,CRUCERO 10,2012/04/27,2012,ABRIL,Cholga,-,NEGATIVO
11,A12N1,1,CRUCERO 10,2012/04/27,2012,ABRIL,Cholga,-,NEGATIVO
11,A13,1,CRUCERO 10,2012/03/25,2012,MARZO,Cholga,-,NEGATIVO
11,A14,1,CRUCERO 10,2012/04/27,2012,ABRIL,Cholga,-,NEGATIVO
11,A15,1,CRUCERO 10,2012/04/27,2012,ABRIL,Cholga,+,POSITIVO
11,A16,1,CRUCERO 10,2012/03/25,2012,MARZO,Cholga,+,POSITIVO
11,A17,1,CRUCERO 10,2012/04/23,2012,ABRIL,Cholga,-,NEGATIVO
11,A18,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
11,A18N1,1,CRUCERO 10,2012/04/25,2012,ABRIL,Cholga,-,NEGATIVO
11,A18N2,1,CRUCERO 10,2012/04/25,2012,ABRIL,Cholga,-,NEGATIVO
11,A18N3,1,CRUCERO 10,2012/03/24,2012,MARZO,Cholga,-,NEGATIVO
11,A18N4,1,CRUCERO 10,2012/04/29,2012,ABRIL,Sin Recurso,#N/A,#N/A
11,A19,1,CRUCERO 10,2012/04/28,2012,ABRIL,Cholga,+,POSITIVO
11,A19N1,1,CRUCERO 10,2012/04/28,2012,ABRIL,Cholga,+,POSITIVO
11,A19N2,1,CRUCERO 10,2012/04/28,2012,ABRIL,Cholga,+,POSITIVO
11,A19N3,1,CRUCERO 10,2012/04/29,2012,ABRIL,Cholga,+,POSITIVO
11,A20,1,CRUCERO 10,2012/05/02,2012,MAYO,Cholga,+,POSITIVO
11,A21,1,CRUCERO 10,2012/05/02,2012,MAYO,Cholga,+,POSITIVO
11,A22,1,CRUCERO 10,2012/05/02,2012,MAYO,Cholga,+,POSITIVO
11,A23,1,CRUCERO 10,2012/05/07,2012,MAYO,Cholga,-,NEGATIVO
11,A24,1,CRUCERO 10,2012/05/07,2012,MAYO,Cholga,-,NEGATIVO
11,A25,1,CRUCERO 10,2012/05/05,2012,MAYO,Cholga,-,NEGATIVO
11,A26,1,CRUCERO 10,2012/05/06,2012,MAYO,Chorito,+,POSITIVO
11,A27,1,CRUCERO 10,2012/05/06,2012,MAYO,Cholga,-,NEGATIVO
11,A28,1,CRUCERO 10,2012/05/06,2012,MAYO,Cholga,+,POSITIVO
11,A29,1,CRUCERO 10,2012/05/03,2012,MAYO,Cholga,+,POSITIVO
11,A30,1,CRUCERO 10,2012/05/03,2012,MAYO,Cholga,-,NEGATIVO
11,A30N1,1,CRUCERO 10,2012/05/03,2012,MAYO,Sin Recurso,#N/A,#N/A
11,A31,1,CRUCERO 10,2012/05/03,2012,MAYO,Chorito,-,NEGATIVO
11,A32,1,CRUCERO 10,2012/03/23,2012,MARZO,Chorito,+,POSITIVO
11,A33,1,CRUCERO 10,2012/03/23,2012,MARZO,Cholga,-,NEGATIVO
11,A34,1,CRUCERO 10,2012/04/23,2012,ABRIL,Cholga,-,NEGATIVO
11,A35,1,CRUCERO 10,2012/04/23,2012,ABRIL,Chorito,-,NEGATIVO
11,A35N1,1,CRUCERO 10,2012/04/24,2012,ABRIL,Sin Recurso,#N/A,#N/A
11,A35N2,1,CRUCERO 10,2012/04/24,2012,ABRIL,Almeja,-,NEGATIVO
11,A35N3,1,CRUCERO 10,2012/04/23,2012,ABRIL,Almeja,-,NEGATIVO
11,A36,1,CRUCERO 10,2012/04/09,2012,ABRIL,Chorito,-,NEGATIVO
11,A37,1,CRUCERO 10,2012/04/23,2012,ABRIL,Cholga,-,NEGATIVO
11,A38N1,1,CRUCERO 10,2012/04/22,2012,ABRIL,Cholga,-,NEGATIVO
11,A38N2,1,CRUCERO 10,2012/04/22,2012,ABRIL,Almeja,-,NEGATIVO
11,A38N3,1,CRUCERO 10,2012/04/22,2012,ABRIL,Almeja,-,NEGATIVO
11,A38N4,1,CRUCERO 10,2012/04/21,2012,ABRIL,Almeja,-,NEGATIVO
11,A39,1,CRUCERO 10,2012/04/21,2012,ABRIL,Cholga,-,NEGATIVO
11,A40,1,CRUCERO 10,2012/04/21,2012,ABRIL,Cholga,-,NEGATIVO
11,A41,1,CRUCERO 10,2012/04/21,2012,ABRIL,Cholga,-,NEGATIVO
11,A41N1,1,CRUCERO 10,2012/05/03,2012,MAYO,Sin Recurso,#N/A,#N/A
11,A42,1,CRUCERO 10,2012/05/03,2012,MAYO,Cholga,-,NEGATIVO
11,A43,1,CRUCERO 10,2012/05/04,2012,MAYO,Almeja,-,NEGATIVO
11,A44,1,CRUCERO 10,2012/05/03,2012,MAYO,Cholga,-,NEGATIVO
11,A45,1,CRUCERO 10,2012/05/03,2012,MAYO,Cholga,-,NEGATIVO
11,A46,1,CRUCERO 10,2012/05/06,2012,MAYO,Cholga,+,POSITIVO
11,A47,1,CRUCERO 10,2012/05/04,2012,MAYO,Cholga,+,POSITIVO
